DateTime,AddedIPs,RemovedIPs
1608006311,8,10
1608006845,56,79
1608008259,7,3
1608008819,113,122
1608010114,9,8
1608010444,71,90
1608012133,4,7
1608012957,86,92
1608013952,8,1
1608014044,66,59
1608015851,5,4
1608016555,71,74
1608017799,8,6
1608018844,63,67
1608019745,70,31
1608021245,80,121
1608021628,22,16
1608023535,7,2
1608023756,102,75
1608025494,139,103
1608026459,89,34
1608027388,12,19
1608027751,96,101
1608028445,38,76
1608029305,12,11
1608031246,13,574
1608031854,80,82
1608033229,13,13
1608033657,118,104
1608035070,351,73
1608035915,61,182
1608036968,14,7
1608037443,65,59
1608038889,11,7
1608039245,109,68
1608040843,12,4
1608040906,1589,591
1608042731,18,17
1608042845,119,104
1608043537,507,0
1608044665,3,8
1608045337,138,33
1608046612,111,81
1608047138,56,131
1608048523,62,163
1608049468,64,11
1608050444,44,105
1608052374,6,9
1608053442,104,145
1608054265,9,8
1608055244,54,141
1608056233,91,161
1608058105,12,25
1608059178,122,184
1608060065,102,123
1608060190,63,1
1608060845,54,134
1608061949,12,23
1608063190,177,109
1608063900,6,19
1608064445,105,138
1608065797,9,15
1608066321,73,44
1608067728,143,107
1608069005,307,145
1608069655,11,7
1608070548,154,64
1608071545,11,13
1608071644,55,125
1608073470,12,8
1608073843,58,34
1608073936,74,105
1608075415,10,10
1608075453,78,120
1608077551,372,44
1608078304,142,88
1608079517,10,14
1608079804,111,116
1608081382,12,9
1608081608,119,71
1608083313,6,5
1608083405,218,106
1608085280,16,13
1608085856,187,176
1608087149,18,5
1608087654,66,122
1608089060,4,11
1608089490,122,303
1608091027,110,473
1608092894,12,14
1608093247,171,942
1608094823,10,13
1608096120,197,381
1608096748,11,11
1608097804,114,99
1608098660,9,18
1608099748,115,118
1608100594,19,32
1608101755,85,147
1608102520,6,22
1608104045,226,374
1608104475,14,33
1608105659,102,82
1608106343,11,18
1608107644,161,215
1608108286,14,22
1608109595,108,154
1608110175,13,14
1608111056,72,4
1608112116,5,9
1608112203,0,16544
1608113313,16417,0
1608114011,21,12
1608114846,107,155
1608115926,13,11
1608116779,75,38
1608117877,11,522
